"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.extension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.itemId","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.itemId","","","",0,1,"","","","string {[]} {[]}
","the org identifier - NIHDII number of the org","the org identifier - NIHDII number of the org","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""1990001916""/>","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.itemId",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.cd","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.cd","","","",1,1,"","","","code {[]} {[]}
","the type of the hcparty","the type of the hcparty","S-VALUE= CD-HCPARTY","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.cd",1,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.idencryptionActor","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.idencryptionActor","","","",0,1,"","","","integer {[]} {[]}
","to be checked: usage & cardinality","to be checked: usage & cardinality","","* S-VALUE = ID-ENCRYPTION-ACTOR
* value = [selection of you NIHII nr]","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.idencryptionActor",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.idencryptionApplication","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.idencryptionApplication","","","",0,1,"","","","Element {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/ANY]]} {[]}
","Application","Application","","* S-VALUE = ID-ENCRYPTION-APPLICATION","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.idencryptionApplication",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.cdencryptionActor","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.cdencryptionActor","","","",0,1,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","Usage & cardinality","Usage & cardinality","","* S-VALUE = CD-ENCRYPTION-ACTOR
* valueset: 
  * EHP
  * NIHII
  * SSIN
  *...","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.cdencryptionActor",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.name","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.name","","","",0,1,"","","","string {[]} {[]}
","The name of the org","The name of the org","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyOrg.name",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual","","","",1,1,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","the identifier of the individual","the identifier of the individual","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.id","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.extension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idriziv","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idriziv","","","",0,1,"","","","string {[]} {[]}
","the RIZIV individual identifier","the RIZIV individual identifier","S-VALUE= ID-HCPARTY","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idriziv",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idinss","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idinss","","","",0,1,"","","","string {[]} {[]}
","the Belgian Social Security Number identifier","the Belgian Social Security Number identifier","S-VALUE= INSS","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""69060733632""/>","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idinss",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idencryptionActor","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idencryptionActor","","","",0,1,"","","","integer {[]} {[]}
","to be checked: usage & cardinality","to be checked: usage & cardinality","","* S-VALUE = ID-ENCRYPTION-ACTOR
* value = [selection of you NIHII nr]","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.idencryptionActor",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.cd","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.cd","","","",1,1,"","","","code {[]} {[]}
","the type of the hcparty","the type of the hcparty","S-VALUE= CD-HCPARTY","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""persphysician""/>","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.cd",1,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.cdencryptionActor","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.cdencryptionActor","","","",0,1,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","to be checked: usage & cardinality","to be checked: usage & cardinality","","* valueset: 
  * EHP
  * NIHII
  * SSIN
  *...","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.cdencryptionActor",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.firstname","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.firstname","","","",0,1,"","","","string {[]} {[]}
","the first name of the individual","the first name of the individual","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.firstname",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.familyname","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.familyname","","","",0,1,"","","","string {[]} {[]}
","the last name of the individual","the last name of the individual","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""Hendrix""/>","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.familyname",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address","","","",0,*,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","Home, work, ... address(es) of the patient or healthcare party.","Home, work, ... address(es) of the patient or healthcare party.","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.id","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.extension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.cd","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.cd","","","",1,1,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","Coded value","Coded value","","* S-VALUE = CD-ADDRESS
* example.valueString = home","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.cd",1,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.nis","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.nis","","","",0,1,"","","","code {[]} {[]}
","explanation: https://nl.wikipedia.org/wiki/NIS-code","explanation: https://nl.wikipedia.org/wiki/NIS-code","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""24062""/>","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.address.nis",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.telecom","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.telecom","","","",0,*,"","","","string {[]} {[]}
","Fax, phone, … number(s) of the healthcare party.","Fax, phone, … number(s) of the healthcare party.","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyindividual.telecom",0,*,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication","","","",0,1,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","the software identifier","the software identifier","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.id","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.extension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.itemId","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.itemId","","","",0,1,"","","","string {[]} {[]}
","the software identifier","the software identifier","","* S-VALUE = LOCAL
* SL-VALUE = endusersoftwareinfo
* value = [received eHealth client-ID to access specific environment]","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.itemId",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.cd","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.cd","","","",1,1,"","","","code {[]} {[]}
","the type of the hcparty","the type of the hcparty","","* S-VALUE = CD-HCPARTY
* value = APPLICATION","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.cd",1,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.name","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.name","","","",0,1,"","","","string {[]} {[]}
","The name of the application.","The name of the application.","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.author.hcpartyapplication.name",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.isComplete","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.isComplete","","","",1,1,"","","","boolean {[]} {[]}
","is complete","is complete","Always set to true because it is not used","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.isComplete",1,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.isValidated","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.isValidated","","","",1,1,"","","","boolean {[]} {[]}
","is validated","is validated","Always set to true because it is not used","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.isValidated",1,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.version","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.version","","","",0,*,"","","","string {[]} {[]}
","TO DO","TO DO","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.version",0,*,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse","","","",0,1,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","Extra information on the usage of the medication within this transaction","Extra information on the usage of the medication within this transaction","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.id","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.extension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.itemId","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.itemId","","","",0,*,"","","","integer {[]} {[]}
","a sequential unique item ID within the transaction, start=1","a sequential unique item ID within the transaction, start=1","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.itemId",0,*,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.cd","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.cd","","","",0,*,"","","","Element {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/ANY]]} {[]}
","describes the item category","describes the item category","","* S = CD-ITEM
* value = healthcareelement","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.cd",0,*,"",""
"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.contentcategory","KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.contentcategory","","","",1,*,"","","","BackboneElement {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/medication/StructureDefinition/Class]]} {[]}
","Category","Category","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransactionmedication.itemmedicationUse.contentcategory",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
